   9.7298E-04	  3.6247E+03	  4.4166E+03	  9.3857E+00	  2.7290E+01	  4.2166E+01	  2.6930E+03	  7.5220E+01	  1.2040E+02	  3.3013E-01	  8.0520E+01	  4.8155E+01	  2.6213E+03	  2.4875E+01	  4.8776E+01	  3.0960E+03	  2.2070E+01	  6.5780E+01	  2.2997E+02	  3.3485E+02	  9.5064E+01	  7.7327E+01	  3.1552E+01	  8.9076E+00	  2.6697E+01	  7.0233E+00	  1.8955E+01	  1.7324E+00	  3.2189E+01	  1.3884E+01	  2.4473E+01	  1.1920E+00	  1.9136E+01	  2.3168E+00	  4.9092E+00	  2.3688E+00	  1.7699E-02	  8.5469E-01	  1.0462E-01	  5.3617E+01	  4.4157E+01	  6.1872E+01	  5.2863E+01	  7.2106E+01	  6.2610E+01	  2.0917E+01	  3.9097E+01	  3.2669E+01	  4.3701E+01	  4.7373E+01	  4.0953E+01	  2.0199E+01	  5.0000E+01	C00100100000000100001
  -3.0928E-04	  3.6185E+03	  4.4618E+03	  9.3405E+00	  2.6818E+01	  4.1857E+01	  2.6921E+03	  7.4195E+01	  1.2038E+02	  3.2645E-01	  8.0369E+01	  5.0211E+01	  2.6190E+03	  2.4921E+01	  5.0311E+01	  3.0961E+03	  2.2989E+01	  6.5775E+01	  2.2889E+02	  3.3363E+02	  9.5239E+01	  7.7245E+01	  3.1552E+01	  8.9076E+00	  2.6697E+01	  7.0233E+00	  1.8955E+01	  1.7324E+00	  3.2189E+01	  1.3884E+01	  2.4473E+01	  1.1920E+00	  1.9136E+01	  2.3168E+00	  4.9092E+00	  2.3688E+00	  1.7699E-02	  8.5469E-01	  1.0462E-01	  5.3617E+01	  4.4157E+01	  6.1979E+01	  5.2322E+01	  7.2232E+01	  6.1383E+01	  2.0361E+01	  3.9546E+01	  3.8720E+01	  4.7254E+01	  4.7443E+01	  3.9694E+01	  1.8038E+01	  5.0000E+01	C00100100000000100001
   2.0913E-03	  3.6167E+03	  4.4751E+03	  9.4095E+00	  2.6628E+01	  4.1943E+01	  2.6952E+03	  7.4599E+01	  1.2040E+02	  3.4284E-01	  8.0440E+01	  4.8725E+01	  2.6214E+03	  2.6302E+01	  5.0006E+01	  3.0984E+03	  2.2046E+01	  6.5751E+01	  2.2923E+02	  3.3329E+02	  9.5093E+01	  7.7224E+01	  3.1382E+01	  8.9677E+00	  2.6853E+01	  7.0736E+00	  1.8645E+01	  1.6482E+00	  3.1573E+01	  1.3854E+01	  2.4420E+01	  1.3152E+00	  1.8597E+01	  2.3206E+00	  4.8880E+00	  2.4278E+00	  1.7699E-02	  8.5469E-01	  1.0462E-01	  5.3617E+01	  4.4157E+01	  6.2205E+01	  5.3795E+01	  6.4854E+01	  6.1740E+01	  2.0135E+01	  4.0723E+01	  3.4347E+01	  4.6548E+01	  4.7390E+01	  3.9587E+01	  2.0267E+01	  5.0000E+01	C00100100000000100001
   1.8208E-03	  3.5952E+03	  4.5151E+03	  9.5309E+00	  2.7140E+01	  4.2174E+01	  2.6967E+03	  7.4832E+01	  1.2040E+02	  3.4193E-01	  8.0570E+01	  4.9190E+01	  2.6235E+03	  2.3914E+01	  4.9577E+01	  3.1027E+03	  2.2628E+01	  6.5764E+01	  2.3023E+02	  3.3207E+02	  9.5255E+01	  7.7612E+01	  3.1382E+01	  8.9677E+00	  2.6853E+01	  7.0736E+00	  1.8645E+01	  1.6482E+00	  3.1573E+01	  1.3854E+01	  2.4420E+01	  1.3152E+00	  1.8597E+01	  2.3206E+00	  4.8880E+00	  2.4278E+00	  9.2353E-03	  8.3154E-01	  9.7609E-02	  5.3217E+01	  4.4120E+01	  6.2576E+01	  5.3316E+01	  6.4881E+01	  6.1115E+01	  2.0270E+01	  4.0834E+01	  3.5717E+01	  4.5555E+01	  4.7828E+01	  4.0211E+01	  1.8827E+01	  5.0000E+01	C00100100000000100001
  -1.2327E-03	  3.5935E+03	  4.5150E+03	  9.4190E+00	  2.6741E+01	  4.2343E+01	  2.6994E+03	  7.4233E+01	  1.2038E+02	  3.3622E-01	  8.0563E+01	  4.8986E+01	  2.6253E+03	  2.5696E+01	  5.0401E+01	  3.1083E+03	  2.2989E+01	  6.5805E+01	  2.3216E+02	  3.3094E+02	  9.5003E+01	  7.7162E+01	  3.1561E+01	  9.0350E+00	  2.7028E+01	  6.9815E+00	  1.9002E+01	  1.6853E+00	  3.1230E+01	  1.3702E+01	  2.4006E+01	  1.4342E+00	  1.8858E+01	  2.3121E+00	  4.9205E+00	  2.3460E+00	  9.2353E-03	  8.3154E-01	  9.7609E-02	  5.3217E+01	  4.4120E+01	  6.2006E+01	  5.4075E+01	  6.9892E+01	  6.3539E+01	  1.9502E+01	  4.0796E+01	  3.5117E+01	  4.7463E+01	  4.7870E+01	  3.9857E+01	  1.7998E+01	  5.0000E+01	C00100100000000100001
   1.0990E-03	  3.6162E+03	  4.5373E+03	  9.5384E+00	  2.6811E+01	  4.2054E+01	  2.7023E+03	  7.4450E+01	  1.2040E+02	  3.3593E-01	  8.0542E+01	  5.0588E+01	  2.6290E+03	  2.4909E+01	  4.8678E+01	  3.1096E+03	  2.3273E+01	  6.5799E+01	  2.3272E+02	  3.3114E+02	  9.5287E+01	  7.7518E+01	  3.1561E+01	  9.0350E+00	  2.7028E+01	  6.9815E+00	  1.9002E+01	  1.6853E+00	  3.1230E+01	  1.3702E+01	  2.4006E+01	  1.4342E+00	  1.8858E+01	  2.3121E+00	  4.9205E+00	  2.3460E+00	  9.2353E-03	  8.3154E-01	  9.7609E-02	  5.3217E+01	  4.4120E+01	  6.1616E+01	  5.3808E+01	  6.9662E+01	  6.3401E+01	  1.9963E+01	  4.0832E+01	  3.9830E+01	  4.3473E+01	  4.8035E+01	  3.9942E+01	  1.7296E+01	  5.0000E+01	C00100100000000100001
  -2.3042E-05	  3.6050E+03	  4.4818E+03	  9.5098E+00	  2.7105E+01	  4.1937E+01	  2.7061E+03	  7.4123E+01	  1.2041E+02	  3.2177E-01	  8.0680E+01	  4.9685E+01	  2.6327E+03	  2.3012E+01	  5.0748E+01	  3.1152E+03	  2.2559E+01	  6.5814E+01	  2.3647E+02	  3.3059E+02	  9.4955E+01	  7.7550E+01	  3.1056E+01	  8.7780E+00	  2.7265E+01	  6.7717E+00	  1.9265E+01	  1.6606E+00	  3.1417E+01	  1.3808E+01	  2.4832E+01	  1.2047E+00	  1.9147E+01	  2.2721E+00	  4.9647E+00	  2.3340E+00	  9.2353E-03	  8.3154E-01	  9.7609E-02	  5.3217E+01	  4.4120E+01	  6.2479E+01	  5.3589E+01	  6.7835E+01	  6.1943E+01	  1.9856E+01	  3.8423E+01	  3.7172E+01	  4.8264E+01	  4.7914E+01	  3.9731E+01	  1.8971E+01	  5.0000E+01	C00100100000000100001
  -4.4558E-04	  3.6165E+03	  4.4867E+03	  9.5090E+00	  2.6998E+01	  4.2072E+01	  2.7094E+03	  7.3822E+01	  1.2042E+02	  3.1836E-01	  8.0637E+01	  4.9421E+01	  2.6355E+03	  2.6243E+01	  4.8062E+01	  3.1196E+03	  2.2772E+01	  6.5827E+01	  2.3404E+02	  3.3021E+02	  9.5176E+01	  7.7304E+01	  3.1056E+01	  8.7780E+00	  2.7265E+01	  6.7717E+00	  1.9265E+01	  1.6606E+00	  3.1417E+01	  1.3808E+01	  2.4832E+01	  1.2047E+00	  1.9147E+01	  2.2721E+00	  4.9647E+00	  2.3340E+00	  9.2353E-03	  8.3154E-01	  9.7609E-02	  5.3217E+01	  4.4120E+01	  6.2280E+01	  5.3529E+01	  6.7876E+01	  6.1769E+01	  1.9800E+01	  3.8839E+01	  3.6397E+01	  4.2050E+01	  4.8344E+01	  4.0337E+01	  1.8464E+01	  5.0000E+01	C00100100000000100001
   5.9364E-04	  3.6732E+03	  4.4209E+03	  9.5775E+00	  2.6753E+01	  4.1969E+01	  2.7088E+03	  7.4258E+01	  1.2041E+02	  3.2784E-01	  8.0321E+01	  5.0493E+01	  2.6348E+03	  2.5715E+01	  5.0073E+01	  3.1202E+03	  2.1831E+01	  6.5804E+01	  2.3449E+02	  3.2951E+02	  9.4837E+01	  7.7090E+01	  3.0615E+01	  8.9944E+00	  2.7329E+01	  6.7655E+00	  1.9349E+01	  1.6819E+00	  3.1199E+01	  1.3720E+01	  2.4898E+01	  1.2326E+00	  1.9383E+01	  2.2427E+00	  4.9254E+00	  2.3535E+00	  2.3040E-02	  8.4625E-01	  8.3741E-02	  5.3824E+01	  4.3200E+01	  6.3151E+01	  5.3610E+01	  7.9177E+01	  6.3013E+01	  1.9349E+01	  4.0414E+01	  3.9550E+01	  4.6702E+01	  4.7941E+01	  3.9769E+01	  2.0738E+01	  5.0000E+01	C00100100000000100001
   8.0326E-04	  3.6742E+03	  4.4723E+03	  9.6240E+00	  2.7537E+01	  4.2115E+01	  2.7126E+03	  7.4796E+01	  1.2042E+02	  3.2954E-01	  8.0382E+01	  4.8589E+01	  2.6387E+03	  2.3880E+01	  5.1742E+01	  3.1246E+03	  2.3313E+01	  6.5707E+01	  2.3466E+02	  3.2893E+02	  9.4949E+01	  7.7538E+01	  3.0615E+01	  8.9944E+00	  2.7329E+01	  6.7655E+00	  1.9349E+01	  1.6819E+00	  3.1199E+01	  1.3720E+01	  2.4898E+01	  1.2326E+00	  1.9383E+01	  2.2427E+00	  4.9254E+00	  2.3535E+00	  2.3040E-02	  8.4625E-01	  8.3741E-02	  5.3824E+01	  4.3200E+01	  6.3134E+01	  5.2995E+01	  7.9157E+01	  6.3146E+01	  1.9646E+01	  4.0206E+01	  3.3948E+01	  5.0565E+01	  4.7896E+01	  4.0920E+01	  1.7196E+01	  5.0000E+01	C00100100000000100001
   1.2583E-03	  3.7112E+03	  4.4425E+03	  9.5049E+00	  2.6812E+01	  4.2118E+01	  2.7153E+03	  7.4229E+01	  1.2041E+02	  3.2452E-01	  8.0442E+01	  5.1354E+01	  2.6414E+03	  2.3975E+01	  5.0793E+01	  3.1269E+03	  2.2102E+01	  6.5686E+01	  2.3290E+02	  3.2915E+02	  9.4803E+01	  7.7321E+01	  3.0462E+01	  8.9314E+00	  2.7534E+01	  6.8716E+00	  1.9017E+01	  1.6427E+00	  3.0649E+01	  1.3804E+01	  2.5882E+01	  1.1727E+00	  1.8777E+01	  2.2786E+00	  4.9057E+00	  2.3499E+00	  2.3040E-02	  8.4625E-01	  8.3741E-02	  5.3824E+01	  4.3200E+01	  6.2658E+01	  5.3056E+01	  9.0275E+01	  6.2127E+01	  1.9390E+01	  3.8372E+01	  4.2085E+01	  4.8370E+01	  4.8020E+01	  3.9996E+01	  2.0082E+01	  5.0000E+01	C00100100000000100001
   1.3889E-04	  3.6808E+03	  4.4443E+03	  9.4237E+00	  2.7026E+01	  4.2041E+01	  2.7154E+03	  7.3807E+01	  1.2043E+02	  3.1634E-01	  8.0185E+01	  5.1097E+01	  2.6408E+03	  2.4544E+01	  4.8701E+01	  3.1287E+03	  2.2406E+01	  6.5623E+01	  2.3265E+02	  3.2852E+02	  9.4889E+01	  7.6904E+01	  3.0462E+01	  8.9314E+00	  2.7534E+01	  6.8716E+00	  1.9017E+01	  1.6427E+00	  3.0649E+01	  1.3804E+01	  2.5882E+01	  1.1727E+00	  1.8777E+01	  2.2786E+00	  4.9057E+00	  2.3499E+00	  2.3040E-02	  8.4625E-01	  8.3741E-02	  5.3824E+01	  4.3200E+01	  6.3181E+01	  5.3034E+01	  9.0385E+01	  6.2606E+01	  1.9069E+01	  3.9369E+01	  4.1328E+01	  4.3529E+01	  4.8013E+01	  4.0842E+01	  1.9408E+01	  5.0000E+01	C00100100000000100001
  -1.6836E-04	  3.6491E+03	  4.4435E+03	  9.5228E+00	  2.7117E+01	  4.1958E+01	  2.7177E+03	  7.4249E+01	  1.2039E+02	  3.2682E-01	  8.0129E+01	  4.9776E+01	  2.6434E+03	  2.5145E+01	  4.9687E+01	  3.1306E+03	  2.4359E+01	  6.5547E+01	  2.3196E+02	  3.2770E+02	  9.4907E+01	  7.7111E+01	  3.0845E+01	  8.8949E+00	  2.7710E+01	  6.8036E+00	  1.9466E+01	  1.6266E+00	  3.0216E+01	  1.3705E+01	  2.5679E+01	  1.4987E+00	  1.9281E+01	  2.2297E+00	  4.8979E+00	  2.3784E+00	  2.3040E-02	  8.4625E-01	  8.3741E-02	  5.3824E+01	  4.3200E+01	  6.2856E+01	  5.3790E+01	  9.6702E+01	  6.4922E+01	  1.9508E+01	  4.0259E+01	  3.7442E+01	  4.5810E+01	  4.8050E+01	  4.0108E+01	  1.4773E+01	  5.0000E+01	C00100100000000100001
   2.0433E-03	  3.6608E+03	  4.4893E+03	  9.7028E+00	  2.7065E+01	  4.2351E+01	  2.7223E+03	  7.4286E+01	  1.2042E+02	  3.2801E-01	  8.0322E+01	  5.1593E+01	  2.6476E+03	  2.5262E+01	  4.9319E+01	  3.1355E+03	  2.2170E+01	  6.5519E+01	  2.3494E+02	  3.2798E+02	  9.4937E+01	  7.7234E+01	  3.0845E+01	  8.8949E+00	  2.7710E+01	  6.8036E+00	  1.9466E+01	  1.6266E+00	  3.0216E+01	  1.3705E+01	  2.5679E+01	  1.4987E+00	  1.9281E+01	  2.2297E+00	  4.8979E+00	  2.3784E+00	 -4.4955E-04	  8.3582E-01	  1.1058E-01	  5.3745E+01	  4.2574E+01	  6.2655E+01	  5.3242E+01	  9.6484E+01	  6.3108E+01	  1.9220E+01	  4.0113E+01	  4.2787E+01	  4.4957E+01	  4.8141E+01	  4.0683E+01	  1.9970E+01	  5.0000E+01	C00100100000000100001
   2.7443E-03	  3.6591E+03	  4.4059E+03	  9.6792E+00	  2.6678E+01	  4.1919E+01	  2.7239E+03	  7.5039E+01	  1.2038E+02	  3.1681E-01	  8.0154E+01	  5.0269E+01	  2.6498E+03	  2.5598E+01	  5.0953E+01	  3.1394E+03	  2.3168E+01	  6.5481E+01	  2.3663E+02	  3.2715E+02	  9.4899E+01	  7.7202E+01	  3.0272E+01	  8.9625E+00	  2.7791E+01	  6.9132E+00	  1.8756E+01	  1.6493E+00	  3.0075E+01	  1.3847E+01	  2.6360E+01	  1.2671E+00	  1.9071E+01	  2.3003E+00	  4.8353E+00	  2.2785E+00	 -4.4955E-04	  8.3582E-01	  1.1058E-01	  5.3745E+01	  4.2574E+01	  6.3323E+01	  5.3061E+01	  9.2270E+01	  6.4971E+01	  1.9082E+01	  3.8733E+01	  3.8892E+01	  4.8740E+01	  4.8132E+01	  4.0303E+01	  1.7592E+01	  5.0000E+01	C00100100000000100001
   7.7555E-04	  3.6636E+03	  4.4219E+03	  9.5778E+00	  2.7071E+01	  4.2658E+01	  2.7273E+03	  7.4181E+01	  1.2041E+02	  3.1461E-01	  8.0109E+01	  5.0296E+01	  2.6530E+03	  2.4892E+01	  5.0445E+01	  3.1426E+03	  2.1833E+01	  6.5476E+01	  2.3567E+02	  3.2769E+02	  9.4778E+01	  7.7143E+01	  3.0272E+01	  8.9625E+00	  2.7791E+01	  6.9132E+00	  1.8756E+01	  1.6493E+00	  3.0075E+01	  1.3847E+01	  2.6360E+01	  1.2671E+00	  1.9071E+01	  2.3003E+00	  4.8353E+00	  2.2785E+00	 -4.4955E-04	  8.3582E-01	  1.1058E-01	  5.3745E+01	  4.2574E+01	  6.3244E+01	  5.2870E+01	  9.2464E+01	  6.2273E+01	  1.9126E+01	  3.9003E+01	  3.8972E+01	  4.7564E+01	  4.8361E+01	  4.0832E+01	  2.0774E+01	  5.0000E+01	C00100100000000100001
  -1.4777E-03	  3.6369E+03	  4.4881E+03	  9.6510E+00	  2.7049E+01	  4.1958E+01	  2.7298E+03	  7.3740E+01	  1.2041E+02	  3.3540E-01	  7.9912E+01	  4.9255E+01	  2.6549E+03	  2.4478E+01	  4.9754E+01	  3.1460E+03	  2.3528E+01	  6.5419E+01	  2.3624E+02	  3.2691E+02	  9.5006E+01	  7.6998E+01	  2.9982E+01	  8.9700E+00	  2.7856E+01	  7.0429E+00	  1.9021E+01	  1.6958E+00	  3.0086E+01	  1.3852E+01	  2.6461E+01	  1.3354E+00	  1.9157E+01	  2.2360E+00	  4.8856E+00	  2.2702E+00	 -4.4955E-04	  8.3582E-01	  1.1058E-01	  5.3745E+01	  4.2574E+01	  6.2765E+01	  5.3764E+01	  9.9865E+01	  6.2419E+01	  1.8873E+01	  4.0199E+01	  3.5907E+01	  4.5965E+01	  4.8457E+01	  4.0589E+01	  1.6759E+01	  5.0000E+01	C00100100000000100001
   1.4198E-03	  3.6804E+03	  4.5128E+03	  9.6164E+00	  2.6678E+01	  4.2490E+01	  2.7342E+03	  7.5568E+01	  1.2039E+02	  3.3290E-01	  7.9977E+01	  4.9090E+01	  2.6593E+03	  2.3957E+01	  5.1281E+01	  3.1513E+03	  2.2806E+01	  6.5398E+01	  2.3775E+02	  3.2677E+02	  9.4887E+01	  7.7083E+01	  2.9982E+01	  8.9700E+00	  2.7856E+01	  7.0429E+00	  1.9021E+01	  1.6958E+00	  3.0086E+01	  1.3852E+01	  2.6461E+01	  1.3354E+00	  1.9157E+01	  2.2360E+00	  4.8856E+00	  2.2702E+00	 -4.4955E-04	  8.3582E-01	  1.1058E-01	  5.3745E+01	  4.2574E+01	  6.2017E+01	  5.3469E+01	  9.9555E+01	  6.3432E+01	  1.8636E+01	  4.0504E+01	  3.5422E+01	  4.9498E+01	  4.8470E+01	  4.0378E+01	  1.8491E+01	  5.0000E+01	C00100100000000100001
